	id	cycle	setting1	setting2	setting3	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	av1	av2	av3	av4	av5	av6	av7	av8	av9	av10	av11	av12	av13	av14	av15	av16	av17	av18	av19	av20	av21	sd1	sd2	sd3	sd4	sd5	sd6	sd7	sd8	sd9	sd10	sd11	sd12	sd13	sd14	sd15	sd16	sd17	sd18	sd19	sd20	sd21	ttf	label_bnc	label_mcc
872	5	26	0.0012	0.0	100.0	518.67	641.61	1578.77	1398.19	14.62	21.61	554.93	2388.03	9065.14	1.3	47.17	522.41	2387.99	8146.04	8.3536	0.03	393	2388	100.0	39.05	23.5227	518.67	641.948	1583.5879999999984	1399.0240000000006	14.62	21.60800000000001	554.5200000000002	2387.996	9067.616000000004	1.3	47.19000000000002	522.576	2387.992	8149.966000000002	8.384319999999999	0.03	391.8	2388.0	100.0	39.096000000000025	23.442759999999996	0.0	0.34902721956873023	5.198040015236463	1.3580058910041268	0.0	0.004472135954998889	0.3383045964807459	0.02408318915788605	2.4760109046605887	0.0	0.035355339059317835	0.2558906016249484	0.028635642126551137	5.390072355729588	0.029218607085211575	0.0	0.8366600265340814	0.0	0.0	0.06542170893518344	0.07347603691000125	243	0	0
26	1	27	-0.0012	-0.0004	100.0	518.67	642.44	1590.47	1401.84	14.62	21.61	554.07	2388.02	9047.96	1.3	47.37	522.0	2388.13	8134.6	8.4046	0.03	393	2388	100.0	38.99	23.4472	518.67	642.3779999999998	1590.5340000000006	1398.1719999999993	14.62	21.61	553.93	2388.056000000001	9047.854	1.3	47.33599999999996	522.0980000000001	2388.058	8132.827999999998	8.40708	0.03	392.8	2388.0	100.0	38.948	23.423340000000003	0.0	0.2557733371562764	2.259232170451055	2.8050525841776826	0.0	0.0	0.2514955267992918	0.04159326868669471	3.859038740415498	0.0	0.08018728078692326	0.3844736661983032	0.043243496620849184	3.3782791477321696	0.01739416568852861	0.0	0.8366600265340942	0.0	0.0	0.05540758070877758	0.03405184282826131	165	0	0
218	2	27	0.0006	0.0005	100.0	518.67	642.12	1585.44	1402.31	14.62	21.61	555.16	2388.03	9058.01	1.3	47.03	522.11	2388.06	8137.73	8.4077	0.03	392	2388	100.0	38.96	23.4275	518.67	642.0319999999998	1581.6120000000005	1395.48	14.62	21.60999999999999	554.304	2387.9900000000007	9053.576	1.3	47.14	522.3459999999999	2388.025999999999	8135.939999999998	8.38622	0.03	391.6	2388.0	100.0	39.03800000000001	23.413940000000004	0.0	0.2232039426173301	4.141940366543326	5.74276501347565	0.0	5.960816896317432e-09	0.6383807641212189	0.02645751311063366	3.0134332579319123	0.0	0.07071067811865311	0.2644428104523532	0.041593268685348565	2.508944000969076	0.02309625510770083	0.0	0.8944271909999282	0.0	0.0	0.0980815986819052	0.07936755004408595	260	0	0
505	3	27	0.001	0.0002	100.0	518.67	642.36	1581.83	1400.85	14.62	21.61	554.67	2388.03	9058.62	1.3	47.17	521.69	2388.04	8138.31	8.4095	0.03	392	2388	100.0	38.97	23.3769	518.67	642.104	1583.6860000000006	1396.9459999999995	14.62	21.61	554.2940000000001	2388.032	9053.5	1.3	47.19999999999999	521.9300000000002	2388.034000000001	8137.660000000003	8.392180000000002	0.03	391.4	2388.0	100.0	38.926	23.364679999999968	0.0	0.2948389390838006	3.0211223080171363	4.378661896059207	0.0	0.0	0.35175275407574336	0.024899799196269855	5.365589436400387	0.0	0.06745368781616938	0.2564176280991622	0.03049590136398075	3.3451606837341523	0.014668230977187773	0.0	0.5477225575052219	0.0	0.0	0.07635443667527028	0.0500750636544796	152	0	0
684	4	27	0.0022	0.0001	100.0	518.67	642.08	1582.09	1402.27	14.62	21.61	553.71	2388.05	9056.66	1.3	47.37	522.37	2388.1	8135.0	8.4328	0.03	392	2388	100.0	38.85	23.3876	518.67	642.28	1589.1539999999998	1400.597999999999	14.62	21.61	553.9780000000002	2388.076	9052.992000000002	1.3	47.40000000000002	522.0060000000002	2388.086	8133.204000000001	8.423319999999999	0.03	392.2	2388.0	100.0	38.884	23.356960000000004	0.0	0.20469489490452852	4.330650066675832	1.3796448818431861	0.0	0.0	0.4008366250730633	0.0391152144310999	3.653925286593796	0.0	0.11895377253369285	0.25035974117268783	0.03646916505722928	4.409334416894249	0.016828160921502203	0.0	1.923538406167136	0.0	0.0	0.16149303390548156	0.040472743914882134	162	0	0
873	5	27	-0.0001	-0.0002	100.0	518.67	642.22	1582.69	1394.22	14.62	21.6	554.27	2388.01	9070.7	1.3	47.01	522.5	2387.98	8153.92	8.4066	0.03	390	2388	100.0	38.97	23.3803	518.67	641.9159999999998	1583.8599999999985	1397.9500000000005	14.62	21.60600000000001	554.5120000000002	2388.0	9067.414000000002	1.3	47.16000000000003	522.5260000000002	2387.986	8151.142000000003	8.387919999999998	0.03	391.4	2388.0	100.0	39.08000000000003	23.429679999999994	0.0	0.3039407837060885	5.084692714412516	2.4681673363047127	0.0	0.005477225575051221	0.34492028064466745	0.02449489742803461	2.065715372455844	0.0	0.08944271909999038	0.23712865706193725	0.02701851217223921	5.505026793758968	0.030936176234304964	0.0	1.1401754250991525	0.0	0.0	0.08602325267042163	0.07847306544286423	242	0	0
27	1	28	-0.0024	0.0005	100.0	518.67	642.35	1582.84	1399.13	14.62	21.61	554.68	2388.12	9049.84	1.3	47.41	522.57	2388.08	8127.3	8.4323	0.03	390	2388	100.0	39.01	23.2841	518.67	642.42	1589.4640000000006	1399.0479999999993	14.62	21.61	554.0699999999998	2388.070000000001	9048.565999999999	1.3	47.36799999999996	522.308	2388.064	8132.707999999998	8.40874	0.03	392.4	2388.0	100.0	38.961999999999996	23.38892	0.0	0.2219234102118338	4.135073155338499	2.052076996606462	0.0	0.0	0.4227883631322608	0.05000000000022169	3.8242881690610377	0.0	0.0683373982530871	0.2546958971007986	0.043931765272964815	3.6004402508583246	0.01966095114687957	0.0	1.5165750888103091	0.0	0.0	0.061400325732029436	0.06523501360466127	164	0	0
219	2	28	0.0037	0.0005	100.0	518.67	642.04	1581.6	1397.45	14.62	21.61	554.77	2387.99	9053.78	1.3	46.99	522.68	2387.93	8136.55	8.3734	0.03	390	2388	100.0	38.95	23.4395	518.67	641.9659999999998	1581.7540000000006	1397.47	14.62	21.60999999999999	554.3199999999998	2387.9960000000005	9054.046	1.3	47.096000000000004	522.43	2387.997999999999	8136.935999999999	8.38216	0.03	391.0	2388.0	100.0	39.00800000000001	23.444500000000005	0.0	0.12581732790018016	4.123127453766264	3.6165384001835448	0.0	5.960816896317432e-09	0.6513447627792663	0.0207364413532746	2.7683442704991537	0.0	0.08354639429682538	0.2952117883824021	0.05069516742232304	0.6112119108778031	0.023236458422057425	0.0	0.7071067811865148	0.0	0.0	0.09731392500561464	0.03532194785116473	259	0	0
506	3	28	0.0001	-0.0	100.0	518.67	641.48	1590.59	1400.68	14.62	21.61	553.51	2388.04	9054.91	1.3	47.22	522.27	2388.03	8131.13	8.3998	0.03	392	2388	100.0	38.91	23.4092	518.67	641.986	1584.7640000000006	1397.9639999999995	14.62	21.61	554.1880000000001	2388.042000000001	9052.848000000002	1.3	47.21999999999999	521.9400000000002	2388.03	8137.1640000000025	8.395360000000002	0.03	391.4	2388.0	100.0	38.92	23.370699999999974	0.0	0.4081421321060349	4.360943705208628	4.5720104986755965	0.0	0.0	0.497212228328825	0.008366600264830396	4.827314988687923	0.0	0.050497524691808716	0.2711088342345094	0.029154759474093395	4.176383603070908	0.014138352096341443	0.0	0.5477225575052219	0.0	0.0	0.07615773105862338	0.053904869909870826	151	0	0
685	4	28	-0.0002	0.0001	100.0	518.67	642.59	1583.69	1400.85	14.62	21.61	553.79	2388.09	9049.03	1.3	47.61	521.72	2388.11	8131.59	8.4004	0.03	390	2388	100.0	38.84	23.2796	518.67	642.316	1587.3439999999996	1400.407999999999	14.62	21.61	553.8380000000002	2388.0660000000007	9052.828000000003	1.3	47.43400000000002	521.9560000000001	2388.1020000000003	8132.6140000000005	8.418299999999999	0.03	391.2	2388.0	100.0	38.828	23.337139999999998	0.0	0.24511221919764115	4.348376708611885	1.230028454953687	0.0	0.0	0.28190423905998346	0.020736441353606732	3.843679226991768	0.0	0.15274161188097066	0.2822764602301282	0.01923538406083232	4.383164382042676	0.01954047082339587	0.0	1.3038404810405213	0.0	0.0	0.0933809402394116	0.050249258700995635	161	0	0
874	5	28	-0.0015	-0.0005	100.0	518.67	641.97	1575.77	1402.43	14.62	21.61	554.6	2388.05	9069.66	1.3	47.3	522.4	2387.95	8148.49	8.3934	0.03	392	2388	100.0	39.04	23.3974	518.67	641.996	1582.4959999999985	1398.6120000000005	14.62	21.60800000000001	554.5360000000002	2388.016	9067.830000000002	1.3	47.18400000000002	522.466	2387.9700000000007	8149.772	8.395639999999998	0.03	391.6	2388.0	100.0	39.078000000000024	23.44259999999999	0.0	0.2349042358066617	6.283890514641215	3.1967827577115644	0.0	0.004472135954998889	0.3463091104779093	0.02607680962062339	2.303280269529051	0.0	0.10990905331226974	0.21938550544650165	0.01581138830117383	5.031070462635211	0.024815781269183573	0.0	1.140175425099146	0.0	0.0	0.08700574693661961	0.062156496040235425	241	0	0
28	1	29	0.0012	-0.0001	100.0	518.67	641.91	1584.83	1400.99	14.62	21.61	554.25	2388.05	9050.47	1.3	47.24	522.41	2388.06	8133.06	8.4189	0.03	393	2388	100.0	38.93	23.3597	518.67	642.3259999999998	1588.2640000000006	1399.4839999999995	14.62	21.61	554.222	2388.056000000001	9049.908000000001	1.3	47.32799999999996	522.3639999999998	2388.07	8132.543999999997	8.4147	0.03	392.6	2388.0	100.0	38.948	23.386940000000006	0.0	0.3206711711396401	4.494533346188574	2.214064136379338	0.0	0.0	0.2717903603884348	0.04159326868669471	2.7396842883815817	0.0	0.07395944834840626	0.2358601280419757	0.040000000000075885	3.552059965710186	0.016478015657231906	0.0	1.5165750888103138	0.0	0.0	0.05848076606885065	0.06611235134224393	163	0	0
220	2	29	-0.0032	-0.0003	100.0	518.67	642.08	1583.78	1398.08	14.62	21.61	554.75	2388.0	9055.84	1.3	47.11	522.26	2388.02	8140.77	8.37	0.03	390	2388	100.0	38.97	23.4249	518.67	641.9839999999998	1582.3160000000007	1397.352	14.62	21.60999999999999	554.5699999999998	2388.000000000001	9054.744000000002	1.3	47.088	522.432	2388.007999999999	8137.857999999997	8.37884	0.03	390.8	2388.0	100.0	38.96600000000001	23.449860000000008	0.0	0.1361249426076551	4.180655451002981	3.5770057310552317	0.0	5.960816896317432e-09	0.4735504197020825	0.01870828693380256	2.67212088049902	0.0	0.07886697661252674	0.2937175513991926	0.04868264577812742	1.6838408475861646	0.02362610843960581	0.0	0.8366600265340327	0.0	0.0	0.015165750888057725	0.027740367697641655	258	0	0
507	3	29	0.0038	0.0004	100.0	518.67	642.01	1584.71	1396.05	14.62	21.61	554.94	2388.03	9056.29	1.3	47.24	522.15	2387.99	8135.88	8.4387	0.03	392	2388	100.0	39.15	23.3378	518.67	641.9399999999998	1584.6900000000005	1398.0279999999993	14.62	21.61	554.2460000000002	2388.0380000000005	9054.542	1.3	47.215999999999994	522.0380000000001	2388.018	8136.152000000003	8.407739999999999	0.03	391.6	2388.0	100.0	38.988	23.36019999999998	0.0	0.38464269133840895	4.357378799232257	4.535010474078297	0.0	0.0	0.5753520661297957	0.00836660026523804	4.0444492826604455	0.0	0.047222875812472274	0.230043474152186	0.031144823004309045	3.6068850827272154	0.019793509037057185	0.0	0.5477225575052089	0.0	0.0	0.10109401564880656	0.05424467715822586	150	0	0
686	4	29	-0.0002	0.0	100.0	518.67	642.34	1585.53	1401.61	14.62	21.61	554.14	2388.07	9049.24	1.3	47.42	521.56	2388.08	8131.82	8.418	0.03	393	2388	100.0	38.91	23.3161	518.67	642.2820000000003	1586.648	1400.6819999999989	14.62	21.61	553.918	2388.0640000000008	9051.324000000002	1.3	47.42600000000003	521.8460000000001	2388.1	8133.432000000002	8.414019999999997	0.03	391.8	2388.0	100.0	38.872	23.341500000000003	0.0	0.22219360926900533	4.2932062610592245	1.3316418437388768	0.0	0.0	0.3031006433512922	0.019493588690033703	3.3614922281626147	0.0	0.1520855022676294	0.3127778764555797	0.02121320343491258	3.545415349434708	0.015736962858188368	0.0	1.3038404810405213	0.0	0.0	0.05674504383641716	0.04640129308542626	160	0	0
875	5	29	0.0037	-0.0005	100.0	518.67	642.48	1576.5	1392.82	14.62	21.61	554.63	2387.97	9068.63	1.3	46.97	522.78	2387.99	8147.67	8.3735	0.03	390	2388	100.0	39.01	23.41	518.67	642.066	1579.3099999999986	1396.9980000000005	14.62	21.60800000000001	554.6419999999999	2388.008	9068.278000000002	1.3	47.12800000000002	522.5799999999998	2387.976	8148.098000000001	8.388439999999997	0.03	391.4	2388.0	100.0	39.05200000000002	23.42593999999999	0.0	0.3211385993616073	3.334059087657729	3.748689104207136	0.0	0.004472135954998889	0.24610973162396824	0.03346640106140223	2.1669840793146227	0.0	0.13608820668963306	0.20037464909508834	0.016733200530864443	3.6182136476438935	0.02501085764223166	0.0	1.3416407864998858	0.0	0.0	0.0831865373723286	0.05603171423399402	240	0	0
29	1	30	-0.0022	0.0	100.0	518.67	642.2	1593.52	1396.08	14.62	21.61	554.37	2388.07	9045.62	1.3	47.4	522.19	2388.0	8137.86	8.4065	0.03	390	2388	100.0	39.05	23.410999999999998	518.67	642.212	1588.1480000000006	1398.8219999999994	14.62	21.61	554.2959999999998	2388.0660000000007	9048.2	1.3	47.33599999999996	522.29	2388.0660000000003	8132.793999999997	8.417660000000001	0.03	392.0	2388.0	100.0	38.968	23.38338000000001	0.0	0.20315019074584426	4.309950115720744	2.6923725596583963	0.0	0.0	0.2453161225848871	0.036469165058016416	1.9839732861164447	0.0	0.08018728078692149	0.21621748310437333	0.046690470119749236	3.9333039546925876	0.012047115837410477	0.0	1.870828693386956	0.0	0.0	0.07429670248402173	0.06373113054073576	162	0	0
221	2	30	0.0012	0.0	100.0	518.67	641.78	1590.32	1395.07	14.62	21.61	554.62	2387.98	9050.8	1.3	47.2	522.43	2388.0	8136.63	8.419	0.03	391	2388	100.0	39.1	23.3985	518.67	641.9779999999997	1583.3040000000005	1397.0420000000001	14.62	21.60999999999999	554.6659999999998	2387.9960000000005	9053.848000000002	1.3	47.09	522.4559999999999	2388.001999999999	8137.789999999997	8.383460000000001	0.03	390.8	2388.0	100.0	38.98800000000001	23.43190000000001	0.0	0.14601369798733935	5.470528310867281	3.720587319228208	0.0	5.960816896317432e-09	0.40881536174663263	0.0207364413532746	3.1549437395948248	0.0	0.0821583836257814	0.2860594343837305	0.04711687595721936	1.7347622315463718	0.02935912124025545	0.0	0.8366600265340327	0.0	0.0	0.06300793600808301	0.02561991412945204	257	0	0
508	3	30	0.0012	0.0004	100.0	518.67	642.21	1584.95	1398.1	14.62	21.61	554.05	2388.01	9051.75	1.3	47.23	522.35	2388.04	8140.32	8.3927	0.03	392	2388	100.0	39.01	23.3824	518.67	641.934	1585.8000000000006	1399.4619999999993	14.62	21.61	554.2140000000002	2388.03	9053.876	1.3	47.22799999999999	522.0780000000002	2388.03	8137.2580000000025	8.409380000000002	0.03	391.8	2388.0	100.0	39.01	23.356599999999982	0.0	0.3789854878488852	3.2353516037672967	2.32417081988362	0.0	0.0	0.5822628272522477	0.012247448714508122	4.2047092646236965	0.0	0.0396232255123093	0.26855167100583066	0.0234520787989827	3.91916700333116	0.01760531169846329	0.0	0.4472135955000008	0.0	0.0	0.08831760866329152	0.05143427845318879	149	0	0
687	4	30	-0.0011	-0.0002	100.0	518.67	642.7	1584.4	1403.21	14.62	21.61	554.09	2388.1	9055.69	1.3	47.57	521.68	2388.08	8131.94	8.4294	0.03	391	2388	100.0	38.79	23.357	518.67	642.4119999999999	1584.9979999999998	1401.4959999999992	14.62	21.61	553.8700000000001	2388.076	9051.928000000004	1.3	47.43600000000003	521.8080000000001	2388.09	8133.840000000001	8.420819999999997	0.03	391.8	2388.0	100.0	38.868	23.33566	0.0	0.24180570712870625	2.699235076831433	1.3958080097198715	0.0	0.0	0.23227139298668645	0.019493588689333863	3.8930926010055087	0.0	0.1611831256676609	0.3205776037094065	0.014142135622882041	3.1304392663022425	0.0127401726832876	0.0	1.3038404810405213	0.0	0.0	0.06260990336996973	0.040877720092974884	159	0	0
876	5	30	0.0007	-0.0004	100.0	518.67	642.66	1574.8	1397.69	14.62	21.6	555.05	2387.96	9059.85	1.3	47.24	522.87	2388.02	8150.15	8.4038	0.03	392	2388	100.0	38.81	23.4437	518.67	642.1879999999999	1577.7059999999985	1397.0700000000006	14.62	21.60600000000001	554.6960000000001	2388.004	9066.796	1.3	47.13800000000002	522.5919999999999	2387.986000000001	8149.253999999999	8.386179999999998	0.03	391.4	2388.0	100.0	38.97600000000002	23.430819999999994	0.0	0.4155357986984472	3.1472098754279454	3.760099732720045	0.0	0.005477225575051221	0.30623520372423635	0.03847076812340966	4.4101167784987165	0.0	0.14342245291445932	0.21856349191935293	0.02509980079600472	2.9998716639214504	0.022370784519099414	0.0	1.3416407864998858	0.0	0.0	0.09787747442590464	0.056370355684525475	239	0	0
30	1	31	0.0014	0.0005	100.0	518.67	642.02	1584.18	1396.9	14.62	21.61	554.13	2388.08	9058.78	1.3	47.41	521.95	2388.06	8125.28	8.4104	0.03	392	2388	100.0	38.94	23.3353	518.67	642.184	1587.1680000000006	1398.9879999999996	14.62	21.61	554.3	2388.068000000001	9050.534	1.3	47.36599999999997	522.2239999999998	2388.0660000000003	8131.619999999997	8.414539999999999	0.03	391.6	2388.0	100.0	38.984	23.36746	0.0	0.22097511172091855	4.592849877799289	2.4989137640185364	0.0	0.0	0.2416609194720685	0.03701351104697688	4.98134319235282	0.0	0.0723187389270614	0.26491508073341824	0.046690470119749236	5.214153814379028	0.011346937912934129	0.0	1.5165750888102765	0.0	0.0	0.04979959839194631	0.0638309721060247	161	0	0
222	2	31	-0.0009	0.0005	100.0	518.67	641.97	1579.86	1390.94	14.62	21.61	554.8	2388.0	9049.93	1.3	47.05	522.17	2388.04	8131.62	8.4393	0.03	391	2388	100.0	39.17	23.4154	518.67	641.9979999999998	1584.2000000000005	1396.77	14.62	21.60999999999999	554.82	2388.000000000001	9053.672000000002	1.3	47.076	522.3299999999998	2388.0099999999993	8136.659999999997	8.40188	0.03	390.8	2388.0	100.0	39.03	23.421160000000004	0.0	0.13386560424518865	4.023804170185339	4.175793337798374	0.0	5.960816896317432e-09	0.20211382931418345	0.01870828693380256	3.3830858694406447	0.0	0.08173126696681922	0.22989127865129425	0.04999999999952025	3.2958913817053785	0.029810518277949963	0.0	0.8366600265340327	0.0	0.0	0.09924716620639	0.01530679587636	256	0	0
509	3	31	0.0039	0.0001	100.0	518.67	642.33	1588.68	1393.95	14.62	21.61	553.06	2388.04	9056.38	1.3	47.33	521.92	2388.05	8143.37	8.392999999999999	0.03	391	2388	100.0	38.98	23.3272	518.67	642.078	1586.1520000000005	1397.9259999999995	14.62	21.61	554.0459999999999	2388.03	9055.59	1.3	47.23799999999999	522.0760000000001	2388.03	8137.802000000002	8.406740000000003	0.03	391.8	2388.0	100.0	39.004	23.366699999999966	0.0	0.3614830563111873	3.4745675989970137	2.978779951590889	0.0	0.0	0.7823234625137755	0.012247448714508122	2.5250247523557414	0.0	0.058051701094786926	0.26996296042239365	0.0234520787989827	4.6317027106670325	0.01912545424297316	0.0	0.4472135955000008	0.0	0.0	0.08933084573652038	0.03373514487889593	148	0	0
688	4	31	-0.001	0.0001	100.0	518.67	642.42	1580.87	1400.49	14.62	21.61	554.05	2388.05	9051.85	1.3	47.4	521.84	2388.12	8129.66	8.4268	0.03	392	2388	100.0	38.96	23.3364	518.67	642.4260000000003	1583.3160000000007	1401.6859999999995	14.62	21.61	553.9560000000001	2388.072	9052.494000000002	1.3	47.474000000000025	521.8340000000002	2388.098	8132.0019999999995	8.421479999999997	0.03	391.6	2388.0	100.0	38.87000000000001	23.33534	0.0	0.23933240482646104	1.850859259910556	1.0952990459223826	0.0	0.0	0.1928211606643485	0.02280350850191382	3.555717930321425	0.0	0.10830512453248586	0.3158797239457917	0.01788854381924483	1.9157035261248936	0.012996614943899264	0.0	1.140175425099132	0.0	0.0	0.06595452979134099	0.04086108172821175	158	0	0
877	5	31	-0.0014	-0.0003	100.0	518.67	642.06	1585.84	1402.33	14.62	21.61	554.3	2387.97	9064.3	1.3	47.08	522.24	2387.99	8146.32	8.3824	0.03	391	2388	100.0	39.12	23.5503	518.67	642.2779999999998	1579.1199999999985	1397.8980000000006	14.62	21.60600000000001	554.5700000000002	2387.992	9066.628	1.3	47.12000000000002	522.558	2387.986000000001	8149.309999999998	8.391939999999996	0.03	391.0	2388.0	100.0	38.99000000000002	23.436339999999994	0.0	0.288305393636661	4.864478389302686	4.459223026492543	0.0	0.005477225575051221	0.3153569406244546	0.037682887363005936	4.503972690858121	0.0	0.14404860290888116	0.2627165773223975	0.02509980079600472	2.926593582990196	0.014042364473262936	0.0	1.000000000000039	0.0	0.0	0.11467344941177215	0.06780791251763939	238	0	0
31	1	32	0.0005	-0.0003	100.0	518.67	642.33	1591.38	1400.36	14.62	21.61	554.96	2388.04	9050.97	1.3	47.25	521.92	2388.07	8129.7	8.4148	0.03	392	2388	100.0	39.02	23.4999	518.67	642.1619999999999	1587.3500000000006	1398.6919999999998	14.62	21.61	554.4779999999998	2388.072000000001	9051.136	1.3	47.34199999999996	522.2080000000001	2388.053999999999	8130.639999999998	8.41658	0.03	391.4	2388.0	100.0	38.99	23.37800000000001	0.0	0.19279522815688505	4.770985223200882	2.1382633140007243	0.0	0.0	0.33833415435058395	0.03114482300509325	4.769898321766432	0.0	0.08871302046486998	0.2835842026629871	0.03130495168486508	4.968742295591938	0.009943188623373891	0.0	1.3416407864998303	0.0	0.0	0.05244044240849959	0.08204267182387673	160	0	0
223	2	32	0.0013	-0.0001	100.0	518.67	641.58	1584.52	1391.11	14.62	21.61	554.56	2387.98	9045.87	1.3	47.12	522.54	2387.98	8138.76	8.3783	0.03	390	2388	100.0	38.97	23.4006	518.67	641.8899999999998	1584.016	1394.53	14.62	21.60999999999999	554.7	2387.9900000000007	9051.244000000002	1.3	47.093999999999994	522.4159999999998	2387.9939999999992	8136.865999999997	8.395999999999999	0.03	390.4	2388.0	100.0	39.032	23.415780000000005	0.0	0.20808652046678133	3.973648197815317	3.3913492889999244	0.0	5.960816896317432e-09	0.10416333328016593	0.009999999999556052	3.8196243270812738	0.0	0.07893034904269146	0.20622802913265706	0.04219004621920673	3.4097111314597104	0.031240758633554362	0.0	0.5477225575050695	0.0	0.0	0.09757048734119787	0.01713904898180215	255	0	0
